 order_id, shop_id, shop_category,-, user_historical_order,status, pay_type,original_price,price_after_restaurant_promotion,realpay_price, total_delivery_price, ata, eta, coupon_batch_id
a3226,9100,Tacos,461,2,Completed,2,27000,15600,15600,2100,43,34,null
a3730,6000,Tacos,6548,4,Completed,1,5600,7400,7400,1800,38,29,null
a3487,3000,Tacos,8012,1,Completed,2,7000,8800,1800,1800,37,28,55223770
a4731,4600,Arepas,5601,29,Completed,2,13900,16100,16100,2200,54,46,null
a4393,9300,Burger,3860,1,Completed,1,26600,15700,10700,2400,59,51,55226844
a5175,9000,Burger,3471,1,Completed,1,43400,24800,19800,3100,45,37,55226914
a2915,4800,Burger,1671,2,Completed,1,38000,24600,22800,1800,40,32,55226944
a1434,7400,Chilaquiles,7066,4,Completed,1,8600,10600,10600,2000,37,29,null
a2665,5400,Dessert,5404,1,Completed,2,3200,5060,0,2500,51,43,55226842
a1935,5400,Dessert,3466,10,Completed,2,8400,9020,9020,2200,46,38,null
a1907,5400,Dessert,6677,26,Completed,2,12900,12520,8764,2200,42,34,55178070
a1237,7900,Pasta,8412,1,Completed,1,75000,78800,68800,3800,73,65,55226494
a2156,700,Pasta,2603,2,Completed,2,34100,28675,27675,3100,60,52,55226620
a3749,4700,Pizza,3546,1,Completed,2,24900,28000,22500,3100,59,51,55226842
a3961,5600,Pizza,5626,1,Completed,2,27400,16800,6800,3100,57,49,55226494
a1863,3900,Pizza,7873,6,Completed,2,18500,21300,21300,2800,55,47,null
a5323,6400,Pozole,5542,9,Completed,1,10000,12200,12200,2200,45,37,null
a2650,4900,Pozole,4270,3,Completed,2,24300,26100,16600,1800,35,27,55226348
a2748,7600,Quesadillas,981,4,Completed,2,16400,12040,11040,2200,57,49,55226620
a4379,9500,Quesadillas,5960,6,Completed,1,18000,20100,20100,2100,43,35,null
a4067,6500,Seafood,806,3,Completed,1,40500,43100,40500,2600,41,33,55226944
a3720,5000,Soup,8472,5,Completed,1,11900,9740,7140,2600,64,56,55226616
a4446,1800,Soup,1633,4,Completed,1,21500,24000,24000,2500,47,39,null
a1569,100,Sushi,8882,1,Completed,2,30500,32500,20500,2000,55,47,55222676
a4595,3000,Tacos,5795,4,Completed,1,22000,20600,17900,2700,45,37,55226944
a4785,2700,Tacos,8672,5,Completed,1,17000,19000,19000,2000,42,34,null
a4169,8500,Tacos,4071,11,Completed,2,9500,9400,7600,1800,39,31,55226616
a4813,8500,Tacos,8835,2,Completed,1,17500,15800,14000,1800,37,29,55220890
a3587,7500,Tortas,2280,1,Completed,2,11600,12300,8300,3200,55,47,55226840
a2121,8400,Tortas,7963,24,Completed,2,14700,11020,8816,2200,47,39,55179736
a1583,3700,Tortas,9859,1,Completed,2,19300,17380,5380,2100,45,37,55223790
a2538,6400,Burger,298,10,Completed,1,15000,16800,7300,2800,53,46,55226350
a3402,6700,Burger,951,4,Completed,1,20300,22500,22500,2200,44,37,null
a1309,5600,Burger,7094,12,Completed,1,15000,11200,9000,2200,40,33,55220894
a4909,9000,Burger,5564,8,Completed,2,13100,8350,6550,1800,38,31,55220884
a3053,8600,Burger,6160,2,Completed,2,13300,14270,14270,1500,33,26,null
a5343,7700,Burrito,8093,1,Completed,2,2800,4600,600,1800,48,41,55226840
a4021,1200,Chilaquiles,6673,10,Completed,1,16200,14090,14090,2300,48,41,null
a2792,9200,Coffee,8874,5,Completed,2,12800,10460,10460,1500,42,35,null
a3161,3600,Coffee,120,15,Completed,2,4500,6300,6300,1800,39,32,null
a5027,1900,Dessert,4688,3,Completed,1,56000,29800,28000,1800,44,37,55226944
a3768,2400,Gorditas,6951,2,Completed,2,14000,16600,16600,2600,55,48,null
a2831,2600,Gorditas,9377,11,Completed,2,22200,24500,22200,2300,45,38,55226616
a4744,7700,Gorditas,4560,1,Completed,1,7200,5700,200,2100,35,28,55226842
a3831,1100,Pizza,3054,1,Completed,2,22400,25500,20500,3100,53,46,55226844
a5320,8600,Pizza,3414,1,Completed,1,39900,26895,21395,2700,47,40,55226842
a1796,9400,Pollo,4434,4,Completed,1,15900,18300,18300,2400,44,37,null
a4135,7300,Quesadillas,364,1,Completed,2,21000,12900,7400,2400,46,39,55226842
a1971,4100,Seafood,5841,13,Completed,1,52000,34000,34000,2800,53,46,null
a2222,4100,Seafood,7147,8,Completed,1,19500,13900,13900,2200,46,39,null
a3966,5000,Soup,7625,29,Completed,1,39300,26380,26380,2800,64,57,null
a4977,5000,Soup,7987,10,Completed,1,11900,8940,8940,1800,44,37,null
a3927,8300,Sushi,8090,3,Completed,2,21100,10550,10550,0,60,53,null
a2493,700,Sushi,884,1,Completed,1,81200,83400,73400,2200,53,46,55226494
a2999,4000,Sushi,9244,6,Completed,1,13700,8965,0,2800,52,45,55226352
a4581,1200,Sushi,1679,1,Completed,1,77500,40950,31450,2200,37,30,55226348
a3387,9800,Sushi,1086,4,Completed,1,15750,11250,1750,1800,36,29,55226352
a4139,7200,Tacos,8103,35,Completed,1,47400,49700,44700,2300,57,50,55179736
a1513,6700,Tacos,9487,6,Completed,1,27300,28270,28270,3700,52,45,null
a4307,1600,Tacos,6359,1,Completed,2,3200,6900,0,3700,49,42,55223770
a5285,5000,Tacos,6637,3,Completed,2,12000,14500,12000,2500,47,40,55222722
a3140,5000,Tacos,7069,6,Completed,1,37800,29100,29100,1500,31,24,null
a4198,7500,Tortas,9468,7,Completed,1,6500,7000,4000,3000,57,50,55220890
a1432,8400,Tortas,8896,15,Completed,1,6800,5880,0,1800,37,30,55226352
a3701,1700,Wings,4262,6,Completed,2,16400,19100,18100,2700,56,49,55226620
a2082,3000,Wings,958,10,Completed,1,38400,25540,25540,2500,54,47,null
a4251,5300,Wings,8541,6,Completed,1,25000,27200,27200,2200,47,40,null
a1764,2200,Wings,6203,4,Completed,1,8500,10700,10700,2200,46,39,null
a3649,6800,Antojitos,2599,4,Completed,1,39300,41100,40100,1800,37,31,55226620
a2708,3000,Arroz,4300,5,Completed,2,23000,16900,13800,3100,54,48,55226616
a1808,3000,Arroz,3945,22,Completed,2,33500,22700,22700,1800,45,39,null
a1893,8700,Bakery,9510,20,Completed,1,17000,11950,9750,2200,48,42,55220878
a3249,200,Burger,9826,2,Completed,2,30400,18000,15200,2800,63,57,55226944
a2714,400,Burger,7740,4,Completed,2,22000,24400,19520,2400,61,55,55179736
a2936,9800,Burger,8849,1,Completed,1,19600,22400,16900,2800,55,49,55226842
a1879,700,Burger,4236,12,Completed,1,27600,10900,1400,0,53,47,55226352
a2104,8100,Burger,9135,25,Completed,1,11400,13700,9590,2300,42,36,55192700
a1983,700,Burger,6397,23,Completed,1,21800,10900,10900,0,36,30,null
a3150,8600,Burger,6167,7,Completed,2,10900,11930,10430,1500,36,30,55220884
a2697,8400,Chilaquiles,382,1,Completed,1,20500,22800,18800,2300,48,42,55226840
a2647,8400,Chilaquiles,6602,3,Completed,1,29400,31700,31700,2300,45,39,null
a1337,3600,Coffee,6403,1,Completed,1,24400,29100,21100,4700,65,59,55226502
a2652,5400,Dessert,4281,2,Completed,2,33900,30380,27880,2500,49,43,55226944
a1502,0,Dessert,2035,11,Completed,1,13500,15900,15900,2400,48,42,null
a4203,6200,Dessert,6618,37,Completed,1,30400,32600,23100,2200,41,35,55226352
a5064,5100,Drinks,4666,5,Completed,1,7500,9000,6300,1500,38,32,55192700
a2701,3100,Ice Creame,9777,1,Completed,1,8000,10800,6800,2800,44,38,55226840
a2929,6400,Meat,6518,41,Completed,1,60000,38600,36000,2600,55,49,55226616
a4383,9800,Meat,936,1,Completed,2,26400,20540,10540,3100,44,38,55226494
a4892,7400,Pizza,4585,108,Completed,1,19000,12600,12600,3100,58,52,null
a2774,5400,Pizza,1912,2,Completed,1,43200,24700,21600,3100,47,41,55226616
a3783,1700,Pizza,6122,3,Completed,2,16900,19500,16900,2600,45,39,55222722
a3669,7400,Pizza,4895,2,Completed,1,51000,27000,27000,1500,44,38,null
a2820,8000,Pollo,8946,4,Completed,1,15100,17400,17400,2300,56,50,null
a2703,6100,Pollo,5708,6,Completed,1,44000,26400,24200,2200,50,44,55226944
a2763,400,Pollo,8580,1,Completed,2,12480,16180,12180,3700,41,35,55226840
a1910,7600,Quesadillas,1864,7,Completed,2,30770,21262,18462,2800,55,49,55226676
a1369,7600,Quesadillas,8124,14,Completed,1,8900,7140,5340,1800,42,36,55226676
a3729,5100,Ramen,4407,4,Completed,2,34000,19400,17000,2400,56,50,55226944
a4183,2700,Seafood,7444,45,Completed,1,29500,32600,31600,3100,51,45,55226620
a1025,8300,Snacks,8002,6,Completed,2,18700,13060,12060,3100,67,61,55226620
a2111,900,Snacks,363,4,Completed,1,41000,26400,26400,1800,40,34,null
a4365,5000,Soup,7583,10,Completed,1,15800,13080,9156,2800,65,59,55192700
a4399,5000,Soup,7232,33,Completed,1,26300,18580,18580,2800,60,54,null
a3447,5000,Soup,9335,11,Completed,1,26800,18180,18180,2100,53,47,null
a1858,300,Tacos,2168,9,Completed,1,12000,15000,5500,3000,59,53,55226352
a3233,5700,Tacos,9800,3,Completed,1,78000,26900,23400,3500,59,53,55226944
a4022,9600,Tacos,9201,2,Completed,1,74800,74800,69800,0,51,45,55179736
a4860,2800,Tacos,6196,4,Completed,1,13000,10400,7800,2600,48,42,55226944
a4287,4000,Tacos,5056,14,Completed,1,33300,22520,20220,2300,47,41,55220884
a1662,2200,Tacos,2883,2,Completed,1,22900,25400,22900,2500,43,37,55226944
a3813,9300,Tacos,7382,6,Completed,2,10900,8740,7740,2200,41,35,55226620
a4652,9800,Tacos,412,2,Completed,2,24600,21880,21880,2200,34,28,null
a3938,9600,Tacos,898,2,Completed,2,25400,25400,25400,0,32,26,null
a4789,3000,Tacos,560,18,Completed,1,15100,13880,12080,1800,31,25,55220896
a5333,6500,Tortas,6925,4,Completed,1,9500,8850,6195,2200,38,32,55179738
a2777,3400,Tortas,8984,8,Completed,1,9500,11800,9500,2300,35,29,55220886
a2105,7700,Wings,5833,2,Completed,2,12500,15600,12500,3100,59,53,55226616
a1616,3000,Wings,8812,11,Completed,1,30900,20740,18540,2200,48,42,55220884
a1702,200,Antojitos,9497,5,Completed,2,20200,20200,20200,0,49,44,null
a2642,8700,Arepas,7864,47,Completed,1,57000,42400,42400,2500,55,50,null
a1867,6800,Bakery,9499,13,Completed,1,17000,15400,15400,1800,34,29,null
a4502,9800,Burger,7288,null,Completed,2,12600,14200,11100,3100,61,56,55226616
a4943,9100,Burger,9068,1,Completed,2,5200,7400,2300,2200,50,45,55226850
a4833,9000,Burger,2179,3,Completed,1,15600,10600,10600,2800,49,44,null
a4259,9300,Burger,4604,2,Completed,1,34500,21900,16900,2200,48,43,55226914
a3011,9800,Burger,5897,11,Completed,1,27950,30150,27950,2200,40,35,55220894
a2586,7700,Chilaquiles,6003,8,Completed,1,5500,7300,7300,1800,50,45,null
a3723,9800,Chilaquiles,3815,8,Completed,1,18600,16850,16850,2300,47,42,null
a1981,9200,Chilaquiles,6904,4,Completed,2,30000,18500,18500,2300,36,31,null
a1888,9200,Chilaquiles,5224,10,Completed,1,15000,9750,7800,1800,31,26,55179736
a4826,3200,Chilaquiles,3673,2,Completed,1,21000,22800,22800,1800,29,24,null
a1872,1000,Coffee,4032,2,Completed,1,36000,39700,30200,3700,56,51,55226350
a1669,900,Dessert,1420,3,Completed,1,12500,15100,15100,2600,44,39,null
a3646,1900,Dessert,6463,1,Completed,1,14000,9200,9200,2200,41,36,null
a2342,9500,Dessert,9838,25,Completed,2,34100,29480,29480,2200,39,34,null
a1416,1800,Dessert,8809,4,Completed,2,20500,22700,22700,2200,37,32,null
a2125,9800,Drinks,5204,3,Completed,2,31500,24850,22050,2800,48,43,55226944
a2239,8800,Gorditas,7708,1,Completed,2,21000,16800,16800,1800,32,27,null
a5192,3500,Gringas,7533,17,Completed,2,16200,16400,13120,2000,37,32,55222716
a5247,7400,Pizza,6159,21,Completed,2,23000,15300,15300,1800,50,45,null
a3610,8300,Pizza,1197,35,Completed,1,13900,16400,11400,2500,43,38,55178212
a1366,5400,Pizza,6326,13,Completed,1,14400,9000,7200,1800,37,32,55220882
a3360,6400,Pozole,4676,14,Completed,2,24400,28100,28100,3700,47,42,null
a4243,7500,Quesadillas,8137,11,Completed,1,10500,14200,14200,3700,50,45,null
a1588,7600,Quesadillas,2469,3,Completed,1,6400,5840,5840,2000,45,40,null
a4643,2400,Sandwiches,9772,34,Completed,2,19044,22744,22744,3700,54,49,null
a3431,8700,Sandwiches,5246,2,Completed,1,22700,24500,24500,1800,41,36,null
a4804,5000,Soup,7668,7,Completed,1,14800,10680,1180,1800,44,39,55226350
a4786,5000,Soup,9841,9,Completed,1,12400,10040,10040,1800,41,36,null
a4472,3400,Soup,2473,9,Completed,1,19800,17230,17230,2200,40,35,null
a2172,3600,Sushi,470,4,Completed,1,36000,38700,38700,2700,59,54,null
a4631,4000,Sushi,73,1,Completed,1,75000,33680,28180,0,56,51,55226842
a5180,2300,Sushi,8908,3,Completed,2,22500,23400,20300,3100,49,44,55226944
a3177,700,Sushi,5505,1,Completed,1,50700,52500,43000,1800,45,40,55226348
a4634,2300,Sushi,8560,11,Completed,1,25500,20500,20500,2200,40,35,null
a1227,900,Tacos,7012,7,Completed,1,22500,15700,15700,2200,44,39,null
a3928,2800,Tacos,9304,13,Completed,1,10900,9880,9880,2300,44,39,null
a5035,9600,Tacos,9779,8,Completed,1,34200,34200,34200,0,43,38,null
a4597,9600,Tacos,2366,1,Completed,2,30000,26550,22550,0,42,37,55226840
a4735,3500,Tacos,3294,11,Completed,1,17000,12000,12000,1800,30,25,null
a4343,6800,Tacos,7000,5,Completed,2,19500,15200,14200,2200,29,24,55226620
a4413,5100,Tortas,7102,3,Completed,2,14300,16300,16300,2000,42,37,null
a2144,3400,Tortas,3674,2,Completed,1,18100,20300,20300,2200,41,36,null
a2503,8400,Arroz,4071,1,Completed,1,73900,77100,77100,3200,55,51,null
a2573,6800,Bakery,1403,12,Completed,1,39000,33300,33300,2100,47,43,null
a2162,700,Burger,7054,5,Completed,1,11000,8100,8100,2600,58,54,null
a1682,400,Burger,1611,6,Completed,1,11100,10700,7490,2400,57,53,55192700
a3917,200,Burger,1233,4,Completed,2,5700,8800,5700,3100,50,46,55220878
a3498,2400,Burger,339,1,Completed,1,13800,16400,12400,2600,45,41,55226840
a3008,3600,Burger,6743,20,Completed,2,24800,18040,18040,2000,43,39,null
a5077,7800,Burger,4519,1,Completed,1,48900,50700,50700,1800,38,34,null
a5036,9700,Burger,4388,11,Completed,1,47700,25650,24650,1800,35,31,55226620
a2830,9800,Chilaquiles,9843,1,Completed,2,7000,7200,2100,2300,42,38,55226850
a3093,6300,Chilaquiles,3709,2,Completed,1,44000,46100,44000,2100,38,34,55226944
a2841,1200,Chilaquiles,2474,3,Completed,1,10500,9150,0,1800,34,30,55226350
a5378,9200,Coffee,3726,2,Completed,2,12800,10960,9960,2000,44,40,55226620
a5472,1900,Dessert,9004,4,Completed,2,18000,12900,12900,3900,73,69,null
a2227,5400,Dessert,1876,6,Completed,1,19900,19220,19220,3100,50,46,null
a2699,4800,Dessert,48,2,Completed,1,31500,29500,29500,0,50,46,null
a1956,8200,Dessert,4000,14,Completed,1,22000,17200,17200,2800,49,45,null
a3022,0,Drinks,6357,2,Completed,1,127800,58400,55800,2600,50,46,55226616
a2653,6700,Gorditas,490,13,Completed,1,30300,32400,32400,2100,36,32,null
a1250,6600,Gorditas,4682,14,Completed,2,12300,8250,6150,2100,32,28,55226668
a5210,7700,Gorditas,8846,1,Completed,2,18900,11450,11450,2000,28,24,null
a1367,8100,Ice Creame,2191,3,Completed,2,12000,14700,12000,2700,47,43,55226944
a2753,5600,Juice,4133,24,Completed,2,16800,18400,18400,2100,44,40,null
a3969,6400,Meat,9461,1,Completed,2,7200,6920,0,2600,47,43,55223770
a5279,7400,Pizza,2253,1,Completed,1,31000,18600,14600,3100,54,50,55226840
a4847,5600,Pizza,7881,2,Completed,1,34900,19750,13825,2300,50,46,55220392
a2236,1700,Pizza,1869,6,Completed,1,33000,35000,33000,2000,43,39,55226944
a4897,4600,Pizza,6793,7,Completed,1,43600,27960,27960,1800,38,34,null
a3373,8300,Pizza,4332,1,Completed,1,39800,21700,17700,1800,30,26,55226840
a1554,9400,Pollo,9275,1,Completed,1,18500,21600,12100,3100,52,48,55226348
a1408,6100,Pollo,9663,19,Completed,1,27500,17425,17425,2300,43,39,null
a4514,8500,Pozole,1353,4,Completed,2,16000,18300,18300,2300,38,34,null
a2447,7600,Quesadillas,5568,8,Completed,1,10000,8600,0,2600,49,45,55226350
a4933,2200,Ramen,2331,7,Completed,2,18000,21100,18000,3100,48,44,55226944
a2440,6700,Seafood,9368,6,Completed,1,13600,17300,13600,3700,53,49,55226616
a2963,7900,Seafood,6414,11,Completed,1,44000,46600,46600,2600,44,40,null
a4859,1700,Seafood,3780,8,Completed,1,27600,29400,19400,1800,34,30,55178214
a5100,1000,Snacks,592,44,Completed,1,18300,15225,13725,1500,28,24,55220890
a4232,5000,Soup,7507,29,Completed,1,14600,10960,10960,2200,52,48,null
a1861,9800,Sushi,4942,4,Completed,2,8700,7885,4785,3100,54,50,55226616
a4385,9600,Tacos,4044,9,Completed,2,14000,11900,11900,2100,38,34,null
a4571,2200,Tacos,3416,5,Completed,1,10500,12300,12300,1800,29,25,null
a2857,1200,Tamales,6268,1,Completed,1,29000,31000,26000,2000,37,33,55226914
a1374,4700,Tamales,539,13,Completed,1,5400,7200,7200,1800,36,32,null
a4814,9700,Tortas,6653,1,Completed,2,13000,16100,10600,3100,46,42,55226842
a4300,5100,Tortas,6184,4,Completed,1,23800,25800,25800,2000,38,34,null
a3138,300,Wings,4752,15,Completed,1,29500,29600,29600,2000,49,45,null
a1008,1100,Wings,4462,5,Completed,1,5000,7400,7400,2400,44,40,null
a1639,200,Antojitos,5456,16,Completed,2,3000,5200,5200,2200,42,39,null
a1540,3000,Arroz,2923,5,Completed,2,19000,14000,14000,2600,54,51,null
a5348,5400,Arroz,1645,15,Completed,1,13100,15300,15300,2200,31,28,null
a1528,6800,Bakery,6756,8,Completed,1,20400,18520,18520,2200,35,32,null
a1244,4600,Burger,5201,1,Completed,2,14000,12900,5900,3100,47,44,55224824
a4630,6400,Burger,8030,6,Completed,2,14900,18000,14900,3100,43,40,55226944
a4336,5200,Chilaquiles,9994,16,Completed,1,13000,13200,3700,2800,49,46,55226348
a3216,8100,Chilaquiles,2412,1,Completed,2,4500,7600,600,3100,45,42,55223770
a3252,1800,Chilaquiles,6118,4,Completed,1,7500,9600,8600,2100,40,37,55226620
a3656,1200,Chilaquiles,8452,1,Completed,2,11300,10360,3360,2000,40,37,55223770
a2229,6600,Chilaquiles,9486,7,Completed,1,16500,18300,17300,1800,33,30,55226620
a2791,3900,Chilaquiles,902,33,Completed,1,19200,21000,19200,1800,31,28,55220888
a3900,1200,Chilaquiles,7508,2,Completed,1,60300,45360,40360,1800,31,28,55226914
a3435,6400,Coffee,3693,1,Completed,2,22600,19880,19880,1800,31,28,null
a2426,8600,Dessert,7419,1,Completed,2,6700,9400,2400,2700,42,39,55223770
a1359,3800,Dessert,8207,5,Completed,2,6800,9000,9000,2200,33,30,null
a3469,1400,French Fries,2778,6,Completed,2,7800,9600,100,1800,32,29,55226350
a1949,500,Gorditas,6256,3,Completed,1,15600,17400,15600,1800,27,24,55226944
a2863,7700,Gorditas,3346,10,Completed,1,9200,6100,6100,1500,26,23,null
a2097,8800,Gorditas,6275,2,Completed,2,10000,9000,9000,1500,24,21,null
a3654,3500,Gringas,1708,33,Completed,1,21500,19550,19550,1800,39,36,null
a1932,5600,Ice Creame,1113,6,Completed,2,18300,14480,10980,3500,56,53,55220882
a2307,5600,Juice,3320,1,Completed,1,22800,24100,24100,2300,47,44,null
a4416,6100,Pizza,2451,7,Completed,2,26400,26400,26400,0,58,55,null
a4060,7400,Pizza,7113,2,Completed,1,51000,27500,22500,2000,46,43,55226914
a1146,8600,Pizza,7548,41,Completed,1,36900,38700,38700,1800,37,34,null
a5491,4900,Pozole,4003,8,Completed,2,20000,18400,18400,2200,39,36,null
a4592,8000,Rib,477,1,Completed,2,33000,35600,31600,2600,51,48,55226840
a5125,6900,Sandwiches,2162,5,Completed,1,24500,18400,8900,3100,47,44,55226350
a2269,1200,Sandwiches,9061,27,Completed,1,20200,21000,19200,1800,27,24,55226676
a1744,900,Snacks,2427,6,Completed,2,33500,21600,20100,1500,47,44,55226944
a1390,7300,Sushi,8680,4,Completed,1,17100,18900,18900,1800,54,51,null
a1330,4500,Sushi,9083,17,Completed,1,60200,28896,28896,0,52,49,null
a3702,4000,Sushi,203,10,Completed,1,56900,25605,25605,0,45,42,null
a1589,6300,Sushi,5284,1,Completed,1,44900,46400,36900,1500,43,40,55226348
a1985,2500,Sushi,3562,13,Completed,2,35400,20000,17700,2300,42,39,55220896
a4406,8300,Sushi,6737,1,Completed,2,32800,16400,6900,0,39,36,55226348
a2247,9500,Sushi,8145,8,Completed,1,22600,17620,15820,1800,37,34,55226616
a3901,2300,Sushi,5250,2,Completed,2,27000,17800,17800,1800,36,33,null
a1176,3300,Sushi,3684,2,Completed,2,32000,34200,34200,2200,35,32,null
a3133,3800,Tacos,5744,17,Completed,1,38500,24800,21100,3700,57,54,55220882
a2264,5800,Tacos,8654,9,Completed,2,19500,14100,9100,2400,55,52,55178212
a4621,9600,Tacos,8748,9,Completed,1,30000,26100,26100,0,52,49,null
a1938,8400,Tacos,8822,4,Completed,1,20000,23100,23100,3100,48,45,null
a4425,6400,Tacos,6444,2,Completed,2,13400,11480,11480,2100,47,44,null
a4523,2800,Tacos,6015,12,Completed,1,12500,9800,7500,2300,45,42,55226616
a3293,3600,Tacos,5322,6,Completed,2,5500,7800,0,2300,38,35,55226350
a4364,9600,Tacos,2269,26,Completed,2,13000,15300,15300,2300,37,34,null
a4997,8500,Tacos,953,1,Completed,2,11000,10800,5300,2000,36,33,55226842
a4292,2200,Tacos,3664,7,Completed,1,8200,10400,10400,2200,31,28,null
a3416,4000,Tacos,9010,4,Completed,1,31200,33000,33000,1800,29,26,null
a3678,2200,Tacos,3367,1,Completed,2,21000,22500,17000,1500,29,26,55226842
a4561,6500,Tortas,7817,12,Completed,2,9500,10350,7245,3700,56,53,55192700
a4852,4300,Tortas,9299,1,Completed,2,14900,18500,6500,3600,55,52,55223790
a3146,6900,Tortas,2728,2,Completed,1,42000,27400,19180,2200,45,42,55192700
a1199,6000,Tortas,343,7,Completed,2,18000,19500,18000,1500,26,23,55222722
a4586,5400,Tortas,8875,5,Completed,2,23700,18100,15800,2300,25,22,55226944
a1382,3600,Wings,3815,3,Completed,1,58000,61700,61700,3700,62,59,null
a2163,4800,Antojitos,1834,26,Completed,1,22800,15880,15880,2200,46,44,null
a2854,6800,Antojitos,2599,5,Completed,1,15500,17300,17300,1800,30,28,null
a1769,200,Antojitos,7329,4,Completed,1,11400,13200,11400,1800,28,26,55226944
a2687,6800,Bakery,599,8,Completed,1,17600,17180,17180,3100,46,44,null
a2516,7100,Bbq,4315,1,Completed,1,86112,86112,76112,0,36,34,55226494
a1804,6500,Burger,6877,2,Completed,1,12300,15400,12300,3100,52,50,55226944
a2724,3700,Burger,5725,4,Completed,2,26000,16700,16700,3700,47,45,null
a1607,700,Burger,5290,10,Completed,1,17000,11250,10250,0,44,42,55226620
